Time,AccelRoll,AccelPitch,AccelYaw,CompRoll,CompPitch,CompYaw,MahonyRoll,MahonyPitch,MahonyYaw,MadgwickRoll,MadgwickPitch,MadgwickYaw,MEKFRoll,MEKFPitch,MEKFYaw
10.250001,61.454948,1.437358,0.000000,3.044312,0.798227,0.142250,46.416199,-1.600480,-80.192818,49.225792,1.237806,-33.913681,-123.690544,6.244711,-47.231106
10.266667,62.460018,1.299634,0.000000,4.195962,0.802726,0.131984,47.443790,-1.554698,-80.470108,49.999470,1.211381,-34.184498,-122.690964,5.983909,-47.279068
10.283334,64.922462,1.842936,0.000000,5.358528,0.820058,0.117643,47.797081,-1.396412,-80.553520,50.088345,1.276342,-34.261631,-122.393059,5.654071,-47.522816
10.300001,64.049934,2.034534,0.000000,6.479835,0.840879,0.101801,47.803890,-1.216225,-80.646179,49.847458,1.357897,-34.354431,-122.421608,5.311356,-47.757050
10.316667,63.857838,2.983435,0.000000,7.560965,0.882418,0.077334,46.826786,-0.830889,-80.603790,48.632236,1.627458,-34.309952,-123.404228,4.811907,-48.137871
10.333334,61.490398,2.954122,0.000000,8.573216,0.923932,0.052644,45.394085,-0.350823,-80.673172,46.977596,2.005646,-34.372261,-124.803596,4.213614,-48.386799
10.350001,56.787193,1.147470,0.000000,9.478162,0.934517,0.045017,43.676537,0.180041,-80.697975,45.084641,2.464087,-34.392605,-126.457115,3.592105,-48.611820
10.366667,55.104046,3.472611,0.000000,10.329432,0.989390,0.023686,41.638195,0.686372,-80.522438,42.879662,2.870246,-34.218258,-128.444534,3.091895,-48.845779
10.383334,51.032658,4.657704,0.000000,11.088416,1.065480,-0.005109,39.564571,1.223243,-80.507278,40.661747,3.302261,-34.206402,-130.447662,2.551424,-48.884098
10.400001,49.287270,4.648342,0.000000,11.802809,1.141745,-0.031415,37.654194,1.811354,-80.488823,38.603226,3.794739,-34.191769,-132.299576,1.968672,-48.895916
10.416667,48.054413,6.242887,-0.000000,12.482858,1.249675,-0.067161,35.944141,2.578297,-80.535553,36.735123,4.456845,-34.241631,-133.965530,1.213209,-48.826176
10.433334,46.125713,6.420371,-0.000000,13.114342,1.358976,-0.100856,34.305737,3.294195,-80.656776,34.940578,5.082766,-34.362576,-135.557465,0.491179,-48.662346
10.450001,42.987316,8.540028,0.000000,13.670750,1.506791,-0.142250,32.540302,3.976361,-80.917152,33.037441,5.662199,-34.619534,-137.256470,-0.213521,-48.342571
10.466667,32.047974,7.798684,0.000000,13.987177,1.640439,-0.162375,29.701864,4.578849,-81.014084,30.193989,6.194481,-34.685978,-139.989868,-0.814912,-48.146076
10.483334,30.910244,6.772033,-0.000000,14.271343,1.749231,-0.175044,26.668724,4.984480,-81.072327,27.136383,6.567033,-34.692387,-142.938217,-1.233946,-47.946430
10.500001,28.936083,10.034535,-0.000000,14.511073,1.915607,-0.192685,23.710501,5.124695,-81.188728,24.138617,6.646210,-34.741291,-145.818390,-1.393438,-47.627460
10.516667,21.256048,6.519465,-0.000000,14.587212,2.004409,-0.193199,20.260843,4.894351,-81.320763,20.719074,6.423043,-34.758732,-149.178314,-1.217382,-47.236187
10.533334,17.905981,6.777491,-0.000000,14.597265,2.092096,-0.192830,16.939938,4.408606,-81.593102,17.423731,5.950222,-34.886875,-152.412033,-0.818442,-46.663181
10.550001,14.330194,6.687766,0.000000,14.542412,2.175269,-0.189931,14.005287,3.868480,-81.891258,14.517912,5.424820,-35.014938,-155.267807,-0.368877,-46.057819
10.566667,13.428741,6.340601,0.000000,14.499548,2.251744,-0.184787,12.798297,3.442987,-82.125336,13.312930,5.014870,-35.027500,-156.446182,-0.018364,-45.549431
10.583334,12.323294,5.955609,0.000000,14.447687,2.317678,-0.180638,12.306729,2.940428,-82.458420,12.818512,4.529911,-35.119946,-156.915939,0.390411,-44.938313
10.600001,8.318809,5.086434,-0.000000,14.335910,2.369461,-0.176392,12.867157,2.697792,-82.916077,13.423191,4.318992,-35.298553,-156.321472,0.523915,-44.274464
10.616667,6.813056,5.223670,0.000000,14.199719,2.426481,-0.170597,13.591725,2.672268,-83.332855,14.222878,4.321597,-35.430588,-155.554459,0.457408,-43.690380
10.633334,7.471252,5.782456,0.000000,14.077770,2.494041,-0.164443,14.221247,2.684000,-83.736320,14.927981,4.353791,-35.545799,-154.883057,0.360142,-43.124825
10.650001,9.957575,6.136428,-0.000000,14.001074,2.569517,-0.158394,14.485018,2.821050,-84.056343,15.242247,4.505019,-35.581917,-154.590210,0.156383,-42.658936
10.666667,9.533898,6.306294,-0.000000,13.914964,2.647348,-0.151641,14.591150,2.989119,-84.335136,15.410203,4.683740,-35.584854,-154.450470,-0.067723,-42.232552
10.683334,14.816261,6.965746,0.000000,13.932477,2.744100,-0.147498,14.577770,3.583990,-84.517006,15.387127,5.275852,-35.515465,-154.462006,-0.690849,-41.961407
10.700001,13.514965,7.953922,0.000000,13.924613,2.863245,-0.142716,14.598266,4.456531,-84.706360,15.417429,6.138439,-35.457859,-154.427567,-1.581490,-41.728901
10.716667,13.339198,7.700850,0.000000,13.914742,2.977143,-0.137351,14.694539,5.441839,-84.839020,15.528734,7.125399,-35.362087,-154.314850,-2.576675,-41.566143
10.733334,12.127085,12.574100,0.000000,13.878488,3.186190,-0.129279,14.626204,6.509232,-84.918533,15.495577,8.130314,-35.243454,-154.345901,-3.615658,-41.443623
10.750001,15.793550,13.477129,0.000000,13.910722,3.408185,-0.128254,14.329228,7.522750,-85.012802,15.180290,9.079935,-35.162251,-154.621353,-4.609518,-41.290630
10.766667,14.194979,13.799801,0.000000,13.909887,3.632442,-0.124489,13.966932,8.542146,-85.109184,14.818159,10.043756,-35.093037,-154.948563,-5.611659,-41.138859
10.783334,9.437370,12.406716,0.000000,13.815248,3.831418,-0.111167,13.575660,9.946996,-85.061768,14.496254,11.421009,-34.879543,-155.272385,-6.967157,-41.211163
10.800001,8.888953,12.702527,-0.000000,13.709775,4.034655,-0.096617,13.078354,11.478506,-84.962570,14.073771,12.934185,-34.626568,-155.691849,-8.439246,-41.364235
10.816667,11.444771,18.503759,0.000000,13.653028,4.345793,-0.086782,12.358810,12.869195,-85.005577,13.380317,14.244571,-34.538361,-156.334229,-9.779618,-41.339725
10.833334,5.421380,20.760342,-0.000000,13.485192,4.697769,-0.060841,11.856564,14.472727,-85.110504,12.977393,15.738938,-34.532883,-156.704727,-11.316823,-41.302147
10.850001,2.289048,22.132313,-0.000000,13.262207,5.073456,-0.022632,11.452022,16.336271,-85.072662,12.715444,17.485252,-34.379871,-156.950256,-13.071947,-41.467579
10.866667,9.337055,23.796698,0.000000,13.179441,5.474117,-0.004837,11.077869,18.093596,-84.916336,12.380822,19.118002,-34.162071,-157.213074,-14.708802,-41.725349
10.883334,13.783120,26.537756,0.000000,13.188066,5.925714,-0.005313,10.933539,20.151917,-84.897919,12.207479,21.019966,-34.148132,-157.235764,-16.653675,-41.913990
10.900001,9.719372,31.787056,-0.000000,13.115017,6.475049,0.009986,10.457664,22.494081,-85.008224,11.756001,23.157045,-34.256382,-157.517120,-18.870531,-42.052128
10.916667,4.205437,36.584209,0.000000,12.935380,7.104783,0.054990,9.536454,24.836048,-85.187904,10.926669,25.256315,-34.408474,-158.182053,-21.076771,-42.148972
10.933334,8.181713,37.900604,-0.000000,12.834846,7.735718,0.076116,8.687184,26.376896,-85.457184,10.101825,26.571733,-34.702080,-158.846664,-22.537327,-41.988873
10.950001,10.067057,38.130199,0.000000,12.775128,8.358887,0.086312,8.079633,27.874985,-85.723289,9.486752,27.863256,-35.009903,-159.282852,-23.967333,-41.829800
10.966667,2.345164,37.988987,0.000000,12.577413,8.967064,0.136212,7.617650,29.460802,-85.972122,9.110891,29.260296,-35.254883,-159.517578,-25.475832,-41.746159
10.983334,4.768711,44.174118,0.000000,12.426477,9.682858,0.180374,6.874979,31.108322,-86.110352,8.417720,30.641701,-35.431469,-160.035187,-26.993349,-41.767456
11.000001,4.334202,46.317940,-0.000000,12.275794,10.424685,0.227557,6.332403,32.700642,-86.251595,7.922934,31.960331,-35.613770,-160.349075,-28.455437,-41.784588
11.016667,1.790717,47.732346,0.000000,12.088623,11.177980,0.291282,6.040926,34.284908,-86.342255,7.703208,33.268093,-35.734333,-160.395355,-29.896196,-41.872128
11.033334,0.327729,48.386818,-0.000000,11.884640,11.923702,0.362011,6.010645,35.568130,-86.395164,7.751920,34.277924,-35.832241,-160.208633,-31.038696,-41.938950
11.050001,-4.641765,48.772530,0.000000,11.599020,12.658916,0.462018,5.985497,36.817154,-86.420326,7.864462,35.258141,-35.865143,-159.989685,-32.139431,-42.054768
11.066667,-0.294288,57.753452,0.000000,11.396945,13.553454,0.542798,5.315221,38.268036,-86.762596,7.290624,36.333469,-36.245033,-160.351959,-33.455311,-41.916851
11.083334,0.815966,55.248013,0.000000,11.215758,14.379978,0.604580,4.684834,39.302719,-87.200760,6.743305,37.058208,-36.732330,-160.727264,-34.417084,-41.597015
11.100001,-4.638583,51.712757,0.000000,10.945822,15.117352,0.694759,4.412451,40.056168,-87.444496,6.597816,37.556286,-37.005287,-160.790344,-35.089077,-41.405952
11.116667,-5.597780,56.588284,-0.000000,10.673428,15.930120,0.801229,4.170790,40.788601,-87.597038,6.478893,37.971359,-37.184055,-160.830032,-35.701405,-41.286995
11.133334,-3.761327,55.575008,-0.000000,10.432108,16.707819,0.883651,3.675776,41.302044,-87.942398,6.097490,38.204777,-37.561474,-161.141052,-36.157581,-40.938114
11.150001,-2.088603,53.043831,-0.000000,10.221991,17.420135,0.943889,3.334766,41.498024,-88.298233,5.844931,38.176605,-37.961636,-161.365402,-36.339153,-40.491550
11.166667,-9.918157,55.275772,0.000000,9.887346,18.161394,1.059774,2.886937,42.088108,-88.612473,5.575773,38.499729,-38.245113,-161.587524,-36.864922,-40.225098
11.183334,-5.483172,56.524029,-0.000000,9.634718,18.914780,1.143972,2.462264,42.588600,-88.879173,5.273120,38.735146,-38.513580,-161.831589,-37.304981,-39.962223
11.200001,-5.520462,56.911968,0.000000,9.389996,19.657469,1.225994,2.277982,42.854027,-89.024620,5.189008,38.735786,-38.681072,-161.903046,-37.500862,-39.728172
11.216667,-5.430688,53.303631,0.000000,9.144163,20.316090,1.294311,2.116384,42.938190,-89.069870,5.115800,38.611847,-38.757816,-162.003952,-37.528751,-39.536949
11.233334,-2.138269,54.174290,-0.000000,8.960982,20.980982,1.340720,2.046203,43.057034,-89.111832,5.096560,38.519218,-38.849304,-162.024323,-37.594189,-39.351406
11.250001,-1.689749,56.023445,0.000000,8.791425,21.667061,1.384125,1.964298,43.096905,-89.225624,5.063252,38.329575,-39.010605,-162.063568,-37.593689,-39.072628
11.266667,-6.192726,53.198414,0.000000,8.542315,22.282751,1.443631,1.688287,42.984688,-89.471519,4.895083,38.035011,-39.259171,-162.284210,-37.487419,-38.655312
11.283334,-5.221627,52.178200,0.000000,8.310980,22.868996,1.491328,1.352424,42.931557,-89.709953,4.657402,37.814079,-39.506092,-162.559540,-37.443226,-38.263622
11.300001,-3.787838,52.750710,0.000000,8.106221,23.459799,1.528322,0.814695,43.122158,-90.049477,4.221448,37.834324,-39.842644,-162.979645,-37.651077,-37.858086
11.316667,-7.012990,53.604977,0.000000,7.853277,24.055014,1.583579,0.361489,43.366714,-90.328430,3.896237,37.885929,-40.111023,-163.300812,-37.885529,-37.523258
11.333334,-6.868214,55.229149,0.000000,7.611588,24.671148,1.639920,-0.003854,43.687073,-90.567413,3.649241,37.998924,-40.328823,-163.524292,-38.182663,-37.254742
11.350001,-9.000127,53.212055,0.000000,7.329912,25.235371,1.695883,-0.671640,43.914322,-90.994255,3.144455,38.059452,-40.706539,-164.028717,-38.439350,-36.808117
11.366667,-5.801676,53.498863,0.000000,7.107557,25.798180,1.731452,-1.346860,44.277328,-91.459564,2.603369,38.263878,-41.133358,-164.521805,-38.840199,-36.373520
11.383334,-9.432826,55.713737,0.000000,6.833949,26.394011,1.790520,-1.994311,44.822910,-91.979683,2.139709,38.621239,-41.571980,-164.920837,-39.410072,-35.961437
11.400001,-12.314127,55.740555,0.000000,6.519922,26.971514,1.864240,-2.383707,45.017212,-92.280746,1.909044,38.628082,-41.813503,-165.165695,-39.606316,-35.624973
11.416667,-13.222923,52.917313,0.000000,6.189776,27.481766,1.928614,-2.633535,45.058987,-92.477257,1.807431,38.521751,-41.960846,-165.317474,-39.652817,-35.340996
11.433334,-12.818131,53.621693,0.000001,5.874723,27.998631,1.991122,-2.811896,45.263279,-92.582664,1.765077,38.564739,-42.016205,-165.376816,-39.832672,-35.194427
11.450001,-11.646612,57.683762,0.000000,5.596979,28.580822,2.059861,-2.817631,45.332664,-92.527962,1.837046,38.418205,-41.950012,-165.333389,-39.840904,-35.118973
11.466667,-12.606063,53.197536,-0.000001,5.298429,29.054386,2.115371,-2.533849,44.697292,-92.208939,2.131506,37.623962,-41.695534,-165.205368,-39.154133,-35.028751
11.483334,4.048290,53.096561,-0.000000,5.284856,29.505884,2.086084,-2.356687,43.331341,-91.801430,2.086284,36.115334,-41.546738,-165.443192,-37.786373,-34.704315
11.500001,-1.263963,51.531998,0.000000,5.174295,29.916281,2.074553,-2.518422,41.781895,-91.772705,1.814165,34.455559,-41.689945,-165.946564,-36.321514,-34.027538
11.516667,-6.339314,49.105114,0.000000,4.972488,30.271605,2.074974,-2.772404,40.217766,-92.005829,1.546278,32.816483,-42.008663,-166.457748,-34.900604,-33.154480
11.533334,-8.650417,40.937061,0.000000,4.722157,30.459599,2.063030,-2.652214,38.590168,-92.005417,1.645537,31.204607,-42.072174,-166.608643,-33.406403,-32.515690
11.550001,-8.522379,41.415668,-0.000000,4.479457,30.654869,2.054174,-2.530458,37.101143,-91.861954,1.731311,29.697298,-41.988121,-166.730774,-32.001617,-32.056301
11.566667,-7.095973,41.128494,0.000000,4.271640,30.840254,2.039119,-2.152575,35.595417,-91.837601,2.071648,28.178268,-42.006355,-166.578949,-30.609859,-31.491684
11.583334,-4.918438,38.535103,-0.000000,4.104668,30.967293,2.011250,-1.754323,33.884274,-91.949821,2.424639,26.485456,-42.169025,-166.416565,-29.062016,-30.751789
11.600001,-9.152857,30.755716,0.000000,3.845810,30.933886,1.966918,-1.420882,31.819868,-92.153542,2.785165,24.531322,-42.383472,-166.306610,-27.219116,-29.871832
11.616667,-1.373457,32.686352,0.000000,3.758164,30.942244,1.931199,-0.460789,30.111046,-92.067368,3.636610,22.878067,-42.345318,-165.594208,-25.650600,-29.333330
11.633334,-7.927264,36.326084,-0.000001,3.546726,31.024834,1.908011,0.245561,28.515068,-92.072136,4.346193,21.263847,-42.323254,-165.046066,-24.167973,-28.743240
11.650001,0.842288,28.622986,0.000000,3.498763,30.944330,1.868844,0.759076,26.477734,-92.086769,4.752832,19.308134,-42.375660,-164.779984,-22.309015,-28.034252
11.666667,-6.937132,27.605555,0.000000,3.293126,30.845053,1.823052,1.130421,24.302380,-92.296463,5.150421,17.217030,-42.541477,-164.578323,-20.343700,-27.128012
11.683334,-7.762108,20.787247,0.000000,3.058586,30.613075,1.764013,1.031669,22.090899,-92.428596,5.095121,15.150137,-42.610893,-164.827240,-18.339546,-26.304796
11.700001,3.589629,13.533975,0.000000,3.058696,30.238365,1.730250,0.782138,19.843111,-92.429642,4.714353,13.118336,-42.602833,-165.306534,-16.306839,-25.599257
11.716667,3.902101,16.533363,0.000000,3.072689,29.944082,1.691986,0.960575,18.454622,-92.821442,4.811344,11.900870,-42.887482,-165.270767,-15.159268,-24.723211
11.733334,-8.056254,12.894961,0.000000,2.827969,29.590805,1.614915,0.840533,17.182951,-93.290993,4.796434,10.834402,-43.165359,-165.425980,-14.131979,-23.826513
11.750001,-10.974430,11.934433,0.000000,2.525773,29.224918,1.533215,0.605390,15.808627,-93.561768,4.683295,9.644140,-43.242218,-165.690659,-12.948790,-23.092680
11.766667,4.089104,6.343358,0.000000,2.551601,28.739752,1.504786,0.655218,13.775286,-93.887184,4.627209,7.863838,-43.457172,-165.820908,-11.175620,-22.154350
11.783334,-3.028190,9.825164,0.000000,2.432841,28.344397,1.449103,1.056781,12.395675,-94.313042,5.047777,6.656408,-43.706284,-165.499237,-10.011821,-21.259245
11.800001,0.002197,10.700064,-0.000000,2.377622,27.978029,1.409696,1.166698,11.356297,-94.593033,5.128788,5.741237,-43.805229,-165.471481,-9.127677,-20.571558
11.816667,-4.349112,-1.135976,0.000000,2.214585,27.374800,1.343432,0.622076,9.344118,-94.776222,4.610782,3.995575,-43.825405,-166.099960,-7.319404,-19.800755
11.833334,2.041652,3.836996,0.000000,2.196461,26.886263,1.316711,0.124285,7.948927,-94.865089,4.037879,2.749608,-43.757309,-166.699112,-6.049799,-19.229115
11.850001,-2.871240,-0.514595,0.000000,2.076738,26.327915,1.265300,-0.127202,6.755374,-94.943130,3.782499,1.738810,-43.651119,-167.011093,-4.974242,-18.724014
11.866667,2.656918,1.148117,0.000000,2.084965,25.806421,1.242627,0.001745,5.332724,-95.074669,3.828374,0.458200,-43.634556,-166.981140,-3.677538,-18.104694
11.883334,-5.379796,-2.621035,0.000000,1.918990,25.228144,1.177883,0.034836,4.092507,-95.225189,3.905268,-0.608209,-43.611462,-166.974564,-2.561450,-17.514902
11.900001,-6.901117,-4.645501,0.000000,1.714499,24.634182,1.110706,-0.625915,3.540485,-95.084175,3.295731,-1.003580,-43.278603,-167.635910,-2.042433,-17.350214
11.916667,1.170776,-2.944165,-0.000000,1.687136,24.076370,1.090413,-1.302839,2.734973,-94.947540,2.544936,-1.689657,-42.999271,-168.373428,-1.273607,-17.114355
11.933334,-1.275204,-4.117436,0.000000,1.615236,23.508982,1.054031,-1.491086,2.017113,-95.013847,2.325315,-2.268112,-42.918346,-168.602921,-0.634779,-16.702967
11.950001,-3.207933,-0.960591,-0.000000,1.512219,23.029934,1.009725,-1.239138,2.236504,-95.254021,2.582467,-1.953853,-42.959629,-168.368423,-0.919031,-16.313629
11.966667,-9.506537,-3.644238,0.000000,1.276689,22.511143,0.935078,-1.120071,2.433224,-95.451141,2.801856,-1.621293,-42.951000,-168.217896,-1.181691,-15.966993
11.983334,-5.676234,-1.438920,0.000000,1.125010,22.040874,0.887151,-1.236279,2.528377,-95.529305,2.724849,-1.432303,-42.858086,-168.326218,-1.311214,-15.700201
12.000001,-5.170754,-2.769179,0.000000,0.983544,21.556396,0.840915,-1.543686,2.768606,-95.675659,2.453815,-1.074629,-42.833008,-168.624329,-1.603276,-15.401563
12.016667,-4.936687,-2.211734,0.000000,0.851488,21.095957,0.797471,-1.783785,3.238902,-95.886688,2.247773,-0.489861,-42.864845,-168.855484,-2.128910,-15.087552
12.033334,-1.059981,0.581756,0.000000,0.815913,20.701473,0.776182,-1.372755,3.945582,-95.926323,2.624382,0.277613,-42.744602,-168.467865,-2.833703,-14.975806
12.050001,-1.302897,-1.171067,0.000000,0.779966,20.280197,0.753097,-0.713430,4.602081,-96.008263,3.262786,1.034114,-42.667496,-167.827896,-3.513431,-14.820918
12.066667,-0.620284,1.494162,0.000000,0.761184,19.920979,0.731434,0.070179,5.371763,-96.231880,4.035629,1.881749,-42.730717,-167.058151,-4.323488,-14.545257
12.083334,-3.814046,0.805602,-0.000000,0.665814,19.556103,0.697713,0.203083,6.131732,-96.535316,4.223961,2.744721,-42.867859,-166.901199,-5.145692,-14.193953
12.100001,-2.790526,1.142160,0.000000,0.589209,19.202122,0.670433,0.039101,6.732155,-96.754501,4.098582,3.446817,-42.938412,-167.049347,-5.797173,-13.888160
12.116667,0.528596,3.450273,0.000000,0.587235,18.902264,0.656939,0.108604,7.481708,-96.855637,4.150713,4.261721,-42.901100,-166.988129,-6.559641,-13.720380
12.133334,-0.162186,5.892553,0.000000,0.580424,18.664885,0.641296,0.701336,8.727962,-96.985153,4.743932,5.545259,-42.877369,-166.379272,-7.797857,-13.629033
12.150001,-2.336551,6.799771,0.000000,0.529233,18.446091,0.620909,1.254709,9.707916,-97.145828,5.340661,6.569568,-42.895100,-165.792465,-8.786500,-13.453153
12.166667,1.753493,9.177793,0.000000,0.555287,18.266371,0.610771,1.376128,10.002460,-97.210060,5.443888,6.881419,-42.886024,-165.680450,-9.089490,-13.211573
12.183334,1.835352,9.999851,0.000000,0.577431,18.106979,0.601986,1.186816,10.327509,-97.197815,5.234055,7.208858,-42.806374,-165.874527,-9.401797,-13.049457
12.200001,4.477310,10.459848,0.000000,0.650881,17.962753,0.597129,0.919403,10.830667,-97.157356,4.905812,7.709246,-42.699680,-166.156921,-9.881998,-12.955070
12.216667,-4.196225,12.136801,0.000000,0.548883,17.863298,0.579241,0.658936,11.795745,-97.294357,4.721386,8.663016,-42.715454,-166.343536,-10.831011,-12.800850
12.233334,-4.655231,10.616216,-0.000000,0.439193,17.731674,0.561703,0.382899,12.491959,-97.340408,4.518153,9.379371,-42.652393,-166.554504,-11.514716,-12.689114
12.250001,-0.773278,14.572100,0.000000,0.410047,17.674284,0.549694,0.103091,12.837031,-97.431160,4.247516,9.702718,-42.678020,-166.811218,-11.857681,-12.444773
12.266667,1.188354,15.561775,0.000000,0.420728,17.636795,0.537705,-0.156418,13.141850,-97.585670,3.968124,9.981875,-42.778255,-167.062897,-12.175354,-12.128154
12.283334,-3.181708,15.128409,0.000000,0.345985,17.594053,0.524425,-0.324466,13.564836,-97.736382,3.840135,10.389108,-42.848564,-167.186691,-12.606109,-11.853201
12.300001,-1.281927,17.289438,-0.000000,0.314624,17.591034,0.513920,-0.271674,13.772408,-97.824547,3.895251,10.553671,-42.882549,-167.114334,-12.810323,-11.587475
12.316667,-1.624174,15.202398,0.000000,0.274927,17.541306,0.502015,-0.320599,13.641537,-97.966202,3.852596,10.420712,-42.981037,-167.159454,-12.714024,-11.201444
12.333334,-2.359925,13.883739,0.000000,0.221139,17.466160,0.489445,-0.369586,13.482844,-98.112518,3.819580,10.278760,-43.078190,-167.202072,-12.598009,-10.809571
12.350001,-1.718649,15.261918,0.000000,0.179804,17.427481,0.478206,-0.516795,13.786178,-98.255775,3.683445,10.575492,-43.143440,-167.321381,-12.919250,-10.522937
12.366667,-2.462298,16.168114,-0.000000,0.125621,17.406628,0.467568,-0.612258,14.033236,-98.391006,3.605793,10.807311,-43.202923,-167.386627,-13.181468,-10.232955
12.383334,-1.997423,16.559866,-0.000000,0.084503,17.391586,0.457575,-0.548355,14.142751,-98.513367,3.676690,10.899067,-43.262798,-167.305679,-13.308727,-9.923683
12.400001,-1.277015,15.803992,-0.000000,0.056326,17.360596,0.448146,-0.604002,14.174605,-98.606728,3.615707,10.924355,-43.301098,-167.351715,-13.361163,-9.629129
12.416667,-2.303932,15.962855,-0.000000,0.006486,17.334974,0.438029,-0.770561,14.296967,-98.742210,3.461912,11.039881,-43.372379,-167.494553,-13.507749,-9.316257
12.433334,-3.362628,16.036434,0.000000,-0.063595,17.311422,0.428249,-0.954838,14.421000,-98.859619,3.302679,11.154872,-43.425343,-167.647827,-13.650566,-9.023708
12.450001,-1.173306,17.086361,0.000000,-0.088006,17.308512,0.419497,-1.088705,14.521791,-98.963104,3.158285,11.233248,-43.477325,-167.769836,-13.766052,-8.734266
12.466667,-1.791044,17.302868,0.000000,-0.123475,17.309895,0.410665,-1.184143,14.615811,-99.086014,3.060107,11.304645,-43.547115,-167.850037,-13.878512,-8.426094
12.483334,-2.447746,17.362228,0.000000,-0.170436,17.311420,0.401837,-1.234313,14.648267,-99.220360,3.015023,11.315442,-43.631496,-167.884247,-13.933897,-8.094465
12.500001,-2.619162,16.276068,-0.000000,-0.219600,17.290701,0.393003,-1.258518,14.635268,-99.331604,2.996669,11.293080,-43.699306,-167.894241,-13.945449,-7.779011
12.516667,-2.593203,15.996353,0.000000,-0.268230,17.266159,0.384531,-1.337580,14.700145,-99.423401,2.923379,11.348901,-43.746120,-167.953705,-14.028442,-7.502499
12.533334,-0.774216,17.679564,0.000000,-0.279623,17.277012,0.376362,-1.408113,14.871026,-99.536980,2.834122,11.489147,-43.816917,-168.011612,-14.212046,-7.222935
12.550001,-1.821422,18.412014,0.000000,-0.309345,17.299561,0.367439,-1.357995,14.883462,-99.726990,2.880286,11.471631,-43.965652,-167.951523,-14.258154,-6.833389
12.566667,-2.565540,18.000370,0.000000,-0.352935,17.311235,0.358585,-1.292794,14.757415,-99.923782,2.950888,11.323168,-44.125694,-167.879456,-14.174474,-6.407184
12.583334,-2.788521,16.941936,0.000000,-0.400851,17.300282,0.349454,-1.262141,14.540640,-100.125000,2.989196,11.100263,-44.289307,-167.845596,-14.010486,-5.959174
12.600001,-2.951608,14.669015,-0.000000,-0.453380,17.245264,0.340705,-1.347112,14.354949,-100.262146,2.911111,10.936493,-44.375610,-167.928192,-13.873238,-5.584717
12.616667,-2.163302,15.625870,-0.000000,-0.490324,17.214260,0.332897,-1.505858,14.412697,-100.397339,2.749706,10.999028,-44.446587,-168.077072,-13.964085,-5.263386
12.633334,-2.733915,16.651529,-0.000000,-0.538388,17.205839,0.325290,-1.706228,14.571042,-100.546524,2.555064,11.147443,-44.527077,-168.256668,-14.148643,-4.950725
12.650001,-2.842253,16.831566,0.000000,-0.586257,17.197388,0.318145,-1.824546,14.507807,-100.676353,2.436555,11.073120,-44.606579,-168.368073,-14.115891,-4.605963
12.666667,-3.613607,16.003561,0.000000,-0.647948,17.172367,0.310726,-1.904580,14.417836,-100.805305,2.364915,10.983987,-44.681374,-168.438538,-14.061151,-4.260067
12.683334,-3.466499,15.846700,0.000000,-0.704876,17.146439,0.303598,-1.947825,14.432190,-100.920837,2.328609,10.996375,-44.741074,-168.468063,-14.102883,-3.950822
12.700001,-2.724362,16.946787,0.000000,-0.747189,17.143961,0.297224,-2.072658,14.524796,-101.028694,2.200840,11.068071,-44.798279,-168.578171,-14.212070,-3.663409
12.716667,-3.499034,16.724213,0.000000,-0.804076,17.135839,0.290743,-2.201394,14.540699,-101.137245,2.078571,11.064937,-44.864788,-168.690689,-14.247396,-3.359941
12.733334,-3.425286,16.797270,0.000000,-0.858934,17.129541,0.284562,-2.362715,14.571007,-101.236244,1.920762,11.073835,-44.923752,-168.835892,-14.293966,-3.069424
12.750001,-3.417484,16.672451,0.000000,-0.912351,17.121681,0.278146,-2.508491,14.645377,-101.353447,1.777725,11.130404,-44.997742,-168.963638,-14.388437,-2.773821
12.766667,-3.128129,16.731827,0.000000,-0.958021,17.115009,0.271999,-2.596093,14.710889,-101.463837,1.685812,11.178190,-45.067406,-169.037018,-14.473988,-2.484108
12.783334,-3.541990,16.607155,0.000000,-1.010658,17.105404,0.265841,-2.663884,14.738488,-101.577492,1.617921,11.191126,-45.141586,-169.090225,-14.524893,-2.184798
12.800001,-4.152404,16.643387,-0.000000,-1.075042,17.097103,0.260256,-2.778053,14.794204,-101.657753,1.511632,11.224792,-45.187698,-169.182800,-14.592200,-1.924949
12.816667,-4.294799,16.692430,0.000000,-1.140612,17.090178,0.254783,-2.870923,14.860564,-101.743744,1.426643,11.271615,-45.234722,-169.253693,-14.672523,-1.664110
12.833334,-4.181224,17.115215,0.000000,-1.201949,17.091928,0.249679,-2.928997,14.943583,-101.821251,1.374801,11.325516,-45.281185,-169.290451,-14.763198,-1.413414
12.850001,-3.658566,17.599075,0.000000,-1.250972,17.102779,0.244871,-2.944969,15.003158,-101.895157,1.355935,11.349560,-45.330341,-169.289581,-14.829675,-1.161690
12.866667,-4.188101,16.967119,0.000000,-1.310597,17.100355,0.239616,-3.020052,15.025223,-101.984894,1.285956,11.347433,-45.394127,-169.346130,-14.867242,-0.889512
12.883334,-4.562531,17.008579,-0.000000,-1.377071,17.099361,0.234544,-3.134567,15.083980,-102.066231,1.182363,11.377130,-45.452930,-169.436508,-14.935786,-0.634779
12.900001,-4.330192,17.312489,-0.000000,-1.437682,17.104702,0.229935,-3.254531,15.163727,-102.132774,1.068290,11.421874,-45.500351,-169.533798,-15.019520,-0.398514
